,index,smiles,descriptors,fitnesses,generation,origin,reaction / parent,parent
367,82,CN1CCN(CCN(C)c2ccc3ccccc3c2)CC1,"[0.17637832666666678, 0.5039000000000001, 0.06942857142857144, 0.5683888888888897]",0.4455445544554456,6,crossover,CN1CCN(N2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,CN1CCN(CS(=O)(=O)N(C)CCN(C)c2ccc3ccccc3c2)CC1
368,81,CN1CCN(Cc2cc(S(C)(=O)=O)ccc2CO)CC1,"[0.22162155625454544, 0.13829999999999998, 0.4346428571428572, 0.4249844444444449]",0.3725490196078432,6,crossover,CCS(=O)(=O)c1ccc(CO)c(CN2CCN(C)CC2)c1,Cc1ccc(S(=O)(=O)N(C)C)cc1C(N)=O
369,77,CN1CCN(CS(=O)(=O)N(C)CN(C)c2ccc3ccccc3c2)CC1,"[0.45816150647272713, 0.3666666666666667, 0.33642857142857147, 0.7537533333333342]",0.462962962962963,6,crossover,CN1CCN(N2c3ccccc3Sc3ccc(S(C)(=O)=O)cc32)CC1,CN1CCN(CS(=O)(=O)N(C)CCN(C)c2ccc3ccccc3c2)CC1
370,72,CN(C)S(=O)(=O)N1CCN(Cc2ccc3c(c2C=N)N(C(=O)N=N)c2ccccc2S3)CC1,"[0.7943819080606063, 0.6436566666666671, 0.887357142857143, 0.9670244444444447]",0.4274193548387097,60,crossover,CN(C)S(=O)(=O)c1ccc2c(c1)N(S(=O)(=O)C(N)=O)c1ccccc1S2,CN1CCN(Cc2ccc3c(c2C=N)N(C(=O)N=N)c2ccccc2S3)CC1
371,82,CN1CCN(C=C2c3ccccc3Sc3ccc(N)cc32)CC1,"[0.2974109656727273, 0.6450000000000001, 0.23214285714285715, 0.6396488888888895]",0.5510204081632653,61,crossover,CN1CCN(CCC=C2c3ccccc3Sc3ccc(N)cc32)CC1,CN1CCN(CCN(Cl)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1
372,102,CCCC=C1c2ccccc2Sc2ccc(N)cc21,"[0.12760051680000006, 0.9108666666666672, 0.18585714285714286, 0.4822933333333337]",0.4736842105263158,61,crossover,CN1CCN(N(Cl)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN1CCN(CCC=C2c3ccccc3Sc3ccc(N)cc32)CC1
373,92,N=CCCC(N)CCC(N)c1ccc(CCO)c(C(N)=O)c1,"[0.2460775032484848, 0.22622833333333356, 0.9943571428571429, 0.5322800000000002]",0.1068702290076336,61,crossover,N=CCCC(N)CCC(N)N1c2ccccc2Sc2ccc(N)cc21,CN(C)S(=O)(=O)c1ccc(CCO)c(C(N)=O)c1
374,130,CN1CCN(CCCC=C2c3ccccc3Sc3ccc(N)cc32)CC1,"[0.4248259662545455, 0.782116666666667, 0.23214285714285715, 0.7963266666666673]",0.6770833333333334,61,crossover,CN1CCN(CCC=C2c3ccccc3Sc3ccc(N)cc32)CC1,CN1CCN(N2CCN(CCc3cc(S(=O)(=O)N(C)C)ccc3CP)CC2)CC1
375,128,CN1CCN(N(Cl)c2cc(S(=O)(=[BrH])N(C)C)ccc2Cl)CC1,"[0.6212110598545456, 0.5207833333333335, 0.2145, 0.6585711111111116]",0.3333333333333333,62,mutation,[#8:1]>>[#35:1],CN1CCN(N(Cl)c2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1
376,148,N=CCCCCCC(N)c1ccc(CCO)c(C(N)=O)c1,"[0.2005899304242424, 0.4033616666666666, 0.8085, 0.49496444444444465]",0.10852713178294572,63,mutation,[*:1]~[D1]>>[*:1],N=CCCC(N)CCC(N)c1ccc(CCO)c(C(N)=O)c1
377,71,CN1CCN(N(Cl)c2cc(-c3cc(S(=O)(=[BrH])N(C)C)ccc3Cl)ccc2Cl)CC1,"[0.9545211440242425, 0.9075166666666674, 0.2145, 0.99686]",0.3898305084745763,64,crossover,CN1CCN(N(Cl)c2cc(S(=O)(=[BrH])N(C)C)ccc2Cl)CC1,CN1CCN(N(Cl)c2cc(S(=O)(=[BrH])N(C)C)ccc2Cl)CC1
378,148,N=CCCCCCC(N)c1ccc(O)c(C(N)=O)c1,"[0.11564659670303028, 0.4318283333333333, 0.8085, 0.3935755555555558]",0.11382113821138212,64,crossover,N=CCCCCCC(N)c1ccc(CCO)c(C(N)=O)c1,CN(C(N)O)S(=O)(=O)c1ccc2c(c1)N(O)c1ccccc1S2
379,80,CN1CCN(CN(C)S(=O)(=O)c2ccc3c(c2)Oc2c(Br)cccc2S3)CC1,"[0.7819048353454547, 0.6719000000000004, 0.3792142857142857, 0.8185200000000005]",0.5327102803738317,64,mutation,[*;!H0:1]>>[*:1]-Br,CN1CCN(CN(C)S(=O)(=O)c2ccc3c(c2)Oc2ccccc2S3)CC1
380,86,CN1CCN(CCN(C)S(=O)(=O)c2ccc(-c3ccccn3)c(CCN)c2)CC1,"[0.5824843825212124, 0.2696166666666669, 0.5912142857142857, 0.8464911111111117]",0.4778761061946903,65,crossover,CN1CCN(CCc2cccc(S(=O)(=O)N(C)C)c2)CC1,CN(C)S(=O)(=O)c1ccc(-c2ccccn2)c(CCN)c1
381,53,Cc1ccc2c(c1)C(=CCCN1CCN(S(=O)(=O)N(C)C)CC1)c1ccccc1S2,"[0.6611215732363638, 0.7009033333333338, 0.31328571428571433, 0.9339977777777781]",0.7525773195876289,65,crossover,Cc1ccc2c(c1)C(=CCCN1CCN(C)CC1)c1ccccc1S2,CN(C)S(=O)(=O)c1ccc2c(c1)C(CCC(=N)O)(C(=N)O)c1ccccc1S2
382,44,CN(C)S(=O)(=O)c1ccc2c(c1)C(CN)(C(=N)O)c1ccccc1S2,"[0.46086904081212143, 0.4469283333333334, 0.7677142857142858, 0.6452188888888893]",0.4299065420560748,65,crossover,CN1CCN(CCC2(C(=N)O)c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,CN1CCN(CCC=C2c3ccccc3Sc3ccc(N)cc32)CC1
383,108,Cc1ccc2c(c1)C(=CCCS(=O)(=O)N(C)C)c1ccccc1S2,"[0.40636779064242423, 0.7788033333333338, 0.267, 0.6768200000000004]",0.5833333333333334,66,crossover,Cc1ccc2c(c1)C(=CCCN1CCN(C)CC1)c1ccccc1S2,CN(C)S(=O)(=O)c1ccc2c(c1)N(O)c1ccccc1S2
384,128,CN1CCN(CCc2cc(S(=O)(=[BrH])N(C)C)ccc2Cl)CC1,"[0.5577546157575758, 0.4653333333333333, 0.19135714285714286, 0.6612266666666672]",0.4215686274509804,66,crossover,CN1CCN(CCC(N)N2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,CN1CCN(N(Cl)c2cc(-c3cc(S(=O)(=[BrH])N(C)C)ccc3Cl)ccc2Cl)CC1
385,80,CN(C)S(=O)(=O)c1ccc2c(c1)C(O)(CCN1CCN(Cl)CC1)c1ccccc1S2,"[0.7336679132484848, 0.549816666666667, 0.4577857142857143, 0.881795555555556]",0.5794392523364486,66,crossover,CN1CCN(CCC2(O)c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,CN(C)S(=O)(=O)c1ccc(Cl)c(-c2ccc(Cl)c(OS(=O)(=O)[PH](N)=O)c2)c1
386,35,Cc1ccc2c(c1)C(=CS(=O)(=O)N(C)C)c1ccccc1S2,"[0.32142445692121213, 0.7067033333333339, 0.267, 0.5714422222222227]",0.5208333333333334,66,crossover,Cc1ccc2c(c1)C(=CCCN1CCN(C)CC1)c1ccccc1S2,CN(C)S(=O)(=O)c1ccc(CCN2CCN(c3ccccn3)CC2)c(C(N)O)c1
387,14,CN(C)S(=O)(=O)c1ccc(O)c(CCC=C2c3ccccc3Sc3ccc(N)cc32)c1,"[0.6882510140242425, 0.875633333333334, 0.5973571428571428, 0.9533222222222224]",0.5495495495495496,66,crossover,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,CN1CCN(CCC=C2c3ccccc3Sc3ccc(N)cc32)CC1
388,66,CN(OCN1CCN(F)CC1)S(=O)(=O)c1ccc2ccccc2c1,"[0.388245274909091, 0.39191666666666664, 0.3792142857142857, 0.5455866666666673]",0.4166666666666667,66,crossover,CN1CCN(CON(C)S(=O)(=O)c2ccc3ccccc3c2)CC1,CN(C)S(=O)(=O)c1ccc(Cl)c(-c2ccc3c(c2F)N(S(=O)C(N)=O)c2ccccc2S3)c1
389,115,CN(C)S(=O)(=O)CCc1ccc2c(c1)N(C(=O)N=N)c1ccccc1S2,"[0.500248583139394, 0.7290283333333338, 0.6707142857142857, 0.6763055555555558]",0.3652173913043478,68,crossover,Cc1ccc2c(c1)C(=CCCS(=O)(=O)N(C)C)c1ccccc1S2,N=CCc1ccc2c(c1)N(C(=O)N=N)c1ccccc1S2
390,90,CN1CCN(CC(N)C=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,"[0.7066091460606059, 0.48464999999999997, 0.4991428571428571, 0.9652355555555562]",0.7916666666666666,69,mutation,[*;!H0:1]>>[*:1]-N,CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
391,37,CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)CN)cc32)CC1,"[0.706609146060606, 0.5428500000000002, 0.4991428571428572, 0.9627022222222229]",0.8602150537634409,69,mutation,[*;!H0:1]>>[*:1]-N,CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
392,21,CN1CCN(CN(C(=N)O)S(=O)(=O)c2ccc3c(c2)Oc2ccccc2S3)CC1,"[0.6336613551030301, 0.5219783333333335, 0.6940714285714286, 0.7822033333333339]",0.5321100917431193,69,crossover,CN1CCN(CN(C)S(=O)(=O)c2ccc3c(c2)Oc2ccccc2S3)CC1,CN1CCN(CCC2(C(=N)O)c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
393,72,CN(C(N)=O)S(=O)(=O)c1ccc(O)c(CCC=C2c3ccccc3Sc3ccc(N)cc32)c1,"[0.7760999945939395, 0.7837833333333336, 0.9051428571428571, 0.993982222222222]",0.4628099173553719,69,crossover,CN1CCN(CCc2cc(S(=O)(=O)N(C)C(N)=O)ccc2O)CC1,CN(C)S(=O)(=O)c1ccc(O)c(CCC=C2c3ccccc3Sc3ccc(N)cc32)c1
394,24,CCc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)C(N)=O,"[0.22452720310303037, 0.07051666666666669, 0.7826428571428571, 0.38352111111111137]",0.2568807339449541,7,mutation,[*:1]~[*:2]>>[*:1]C[*:2],Cc1ccc(S(=O)(=O)N(C)C)cc1NC(=O)C(N)=O
395,96,CN1CCN(CCCN(C)Cc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.5369261360969696, 0.35993333333333344, 0.33642857142857147, 0.7468088888888897]",0.4579439252336449,7,crossover,CN1CCN(CCC(=O)Nc2cc(S(=O)(=O)N(C)C)ccc2NC(=O)c2ccccn2)CC1,CN1CCN(CCS(=O)(=O)N(C)CN(C)Cc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1
396,145,CN1CCN(CN(C)Cc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,"[0.4519828023757575, 0.2878333333333335, 0.33642857142857147, 0.6414311111111118]",0.4563106796116505,7,crossover,CN1CCN(CCS(=O)(=O)N(C)CN(C)Cc2cc(S(=O)(=O)N(C)C)ccc2Cl)CC1,CN(C)S(=O)(=O)c1ccc(Cl)c(NC(=O)CNC(=O)NC(=O)c2ccccn2)c1
397,0,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2CO)CC1,"[0.35205246279999997, 0.11985000000000019, 0.4577857142857143, 0.5653177777777784]",0.494949494949495,7,crossover,CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2CO)CC1,CN1CCN(CCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
398,108,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CP)c1ccccc1S2,"[0.37586668903636355, 0.6943000000000005, 0.267, 0.6074311111111115]",0.6222222222222222,70,crossover,CN1CCN(CC(N)C=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2P)CC1
399,86,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2P(N)c2ccccn2)CC1,"[0.6369266146363638, 0.15470000000000061, 0.5912142857142858, 0.8840911111111115]",0.5370370370370371,70,mutation,[*;!H0:1]>>[*:1]-N,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2Pc2ccccn2)CC1
400,83,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CN)c1ccccc1S2,"[0.3244403628848486, 0.5415666666666669, 0.4528571428571429, 0.5460688888888893]",0.6222222222222222,70,crossover,CN1CCN(CC(N)C=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,CN1CCN(CCc2ccc3ccccc3c2)CC1
401,128,CN1CCN(CS(=O)(=[BrH])N(C)Cc2ccc3ccccc3c2)CC1,"[0.5639333198545454, 0.5363500000000001, 0.19135714285714286, 0.7535155555555562]",0.4299065420560748,70,crossover,CN1CCN(CS(=O)(=[BrH])N(C)C)CC1,CN1CCN(CCc2ccc3ccccc3c2)CC1
402,135,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CCCCN1CCN(Cl)CC1)c1ccccc1S2,"[0.7640337782303033, 0.8141333333333342, 0.31328571428571433, 0.9784311111111114]",0.8020833333333334,71,crossover,CN(C)S(=O)(=O)c1ccc2c(c1)C(O)(CCN1CCN(Cl)CC1)c1ccccc1S2,CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
403,130,CN1CCN(CCC=C2c3ccccc3Sc3ccc(CC=N)cc32)CC1,"[0.46118960261818187, 0.8187450000000006, 0.21664285714285716, 0.834752222222223]",0.6907216494845361,71,crossover,CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,N=CCCc1ccc2c(c1N)N(C(=O)N=N)c1ccccc1S2
404,61,CN(CN)S(=O)(=O)c1ccc2c(c1)C(=CCN)c1ccccc1S2,"[0.4123996025696971, 0.4297166666666666, 0.6387142857142857, 0.6349288888888893]",0.5670103092783505,71,crossover,CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)CN)cc32)CC1,CC=C1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21
405,50,N=CCCC=C1c2ccccc2Sc2ccc(N)cc21,"[0.1669800591272726, 0.8491450000000005, 0.35621428571428576, 0.516845555555556]",0.4444444444444444,71,crossover,CN1CCN(CCC=C2c3ccccc3Sc3ccc(N)cc32)CC1,N=CCCc1ccc2c(c1N)N(C(=O)N=N)c1ccccc1S2
406,102,CCCC=C1c2ccccc2Sc2ccc(NC)cc21,"[0.1700721836606061, 0.9874500000000005, 0.08592857142857142, 0.5393411111111116]",0.4742268041237113,71,mutation,[*;!H0:1]>>[*:1]-C,CCCC=C1c2ccccc2Sc2ccc(N)cc21
407,119,CC(CCCCCC=N)c1ccc(O)c(C(N)=O)c1,"[0.11263069073939391, 0.6157783333333334, 0.622642857142857, 0.41009333333333364]",0.12295081967213115,72,crossover,CN(C)S(=O)(=O)c1ccc(-c2ccccn2)c(CCN)c1,N=CCCCCCC(N)c1ccc(O)c(C(N)=O)c1
408,130,CN1CCN(CCC=C2c3ccccc3Sc3ccc(C=N)cc32)CC1,"[0.41871793575757577, 0.7863450000000004, 0.21664285714285716, 0.7836188888888896]",0.7127659574468085,72,crossover,CN1CCN(CCC=C2c3ccccc3Sc3ccc(CC=N)cc32)CC1,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CN)c1ccccc1S2
409,108,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CCP)c1ccccc1S2,"[0.41833835589696966, 0.7013833333333338, 0.267, 0.6615088888888891]",0.6555555555555556,72,mutation,[*:1]~[*:2]>>[*:1]C[*:2],CN(C)S(=O)(=O)c1ccc2c(c1)C(=CP)c1ccccc1S2
410,83,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CCN)c1ccccc1S2,"[0.36691202974545467, 0.5486500000000003, 0.4528571428571429, 0.6001466666666672]",0.6555555555555556,72,crossover,CN(C)S(=O)(=O)c1ccc(-c2ccccn2)c(CCN)c1,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CN)c1ccccc1S2
411,78,CN1CCN(CC(C=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)N=N)CC1,"[0.7459886883878789, 0.663361666666667, 0.5719285714285715, 0.9759055555555562]",0.7676767676767676,73,mutation,[*;!H0;!H1:1]>>[*:1]=N,CN1CCN(CC(N)C=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
412,21,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CC(N)CC(=N)O)c1ccccc1S2,"[0.5397043440363636, 0.5976450000000003, 0.7677142857142858, 0.7545188888888891]",0.5588235294117647,73,crossover,CN1CCN(CC(N)C=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,CN1CCN(CCC2(C(=N)O)c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
413,67,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CCCC(=N)O)c1ccccc1S2,"[0.4942167712121211, 0.7747783333333338, 0.581857142857143, 0.7172033333333336]",0.6526315789473685,73,crossover,CN1CCN(CCC2(C(=N)O)c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CCCCN1CCN(Cl)CC1)c1ccccc1S2
414,108,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CCCP)c1ccccc1S2,"[0.4608100227575757, 0.7664000000000005, 0.267, 0.7128088888888892]",0.6888888888888889,74,crossover,CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CCP)c1ccccc1S2
415,61,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CC(N)=O)c1ccccc1S2,"[0.409273437490909, 0.46975000000000006, 0.5747857142857142, 0.6017022222222225]",0.5894736842105263,74,mutation,[*;!H0;!H1:1]>>[*:1]=O,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CCN)c1ccccc1S2
416,14,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CCCCC(=N)O)c1ccccc1S2,"[0.5366884380727271, 0.8397950000000006, 0.581857142857143, 0.7685033333333336]",0.6326530612244898,74,crossover,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CCCC(=N)O)c1ccccc1S2,CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2O)CC1
417,50,CCCC=C1c2ccccc2Sc2ccc(NCN)cc21,"[0.21555975648484835, 0.8685166666666672, 0.27178571428571424, 0.5741233333333338]",0.4455445544554456,75,crossover,CCCC=C1c2ccccc2Sc2ccc(NC)cc21,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CCN)c1ccccc1S2
418,115,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CC(N=N)N=N)c1ccccc1S2,"[0.4911586872242424, 0.7868733333333339, 0.7842857142857144, 0.6560244444444445]",0.5544554455445545,76,crossover,CN1CCN(CC(C=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)N=N)CC1,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CCCP)c1ccccc1S2
419,14,CN1CCN(C(C=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)N=N)CC1,"[0.7035170215272728, 0.6562783333333337, 0.5719285714285715, 0.9218277777777785]",0.72,76,crossover,CCCS(=O)(=O)c1ccc2c(c1)N(C(=O)N=N)c1ccccc1S2,CN1CCN(CC(C=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)N=N)CC1
420,119,CC(CCCC=N)c1ccc(O)c(C(N)=O)c1,"[0.0276873570181818, 0.4857449999999999, 0.622642857142857, 0.30749333333333356]",0.12931034482758622,77,crossover,CN(C)S(=O)(=O)c1ccc2c(c1)N(S(=O)(=O)C(N)=O)c1ccccc1S2,CC(CCCCCC=N)c1ccc(O)c(C(N)=O)c1
421,133,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CC(N)N=N)c1ccccc1S2,"[0.4517791448969697, 0.6081616666666668, 0.7115000000000001, 0.6453544444444447]",0.5714285714285714,77,crossover,CN1CCN(CCC=C2c3ccccc3Sc3ccc(N)cc32)CC1,CN1CCN(CC(C=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)N=N)CC1
422,80,CN(C)S(=O)(=O)CCC=C1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21,"[0.6881509704484847, 0.6024500000000005, 0.534, 0.8561066666666672]",0.6237623762376238,77,crossover,CCCC=C1c2ccccc2Sc2ccc(S(=O)(=O)N(C)C)cc21,CN1CCN(CCC=C2c3ccccc3Sc3ccc(C=N)cc32)CC1
423,46,CN1CCN(CCc2ccc(S(=O)(=O)N(C)C)cc2CCN2CCN(C)CC2)CC1,"[0.6432801408727274, 0.16945000000000074, 0.35957142857142865, 0.9177422222222232]",0.4083333333333333,8,crossover,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2CO)CC1,CCCCCC(=O)NN1c2ccccc2Sc2cc(OS(=O)(=O)C(N)=O)ccc21
424,90,CN1CCN(CCc2cc(-c3cc(S(=O)(=O)N(C)C)ccc3O)ccc2CO)CC1,"[0.6309197802181817, 0.3486166666666666, 0.6022857142857143, 0.8664377777777784]",0.5412844036697247,8,crossover,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2CO)CC1,CN1CCN(Cc2cc(S(=O)(=O)N(C)C)ccc2O)CC1
425,66,CN1CCN(CCc2cc(S(=O)(=O)N(C)F)ccc2OCl)CC1,"[0.42453823767272725, 0.33568333333333333, 0.3792142857142857, 0.5180088888888894]",0.4230769230769231,82,mutation,[*;!H0:1]>>[*:1]-Cl,CN1CCN(CCc2cc(S(=O)(=O)N(C)F)ccc2O)CC1
426,38,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CC(N=N)C(=N)O)c1ccccc1S2,"[0.5366122195030304, 0.7113400000000003, 0.8405, 0.713888888888889]",0.5436893203883495,82,crossover,CN(C)S(=O)(=O)c1ccc2c(c1)C(CN)(C(=N)O)c1ccccc1S2,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CC(N=N)N=N)c1ccccc1S2
427,44,CN(N)S(=O)(=O)c1ccc2c(c1)C(=CC(N)N=N)c1ccccc1S2,"[0.454795050860606, 0.48214500000000005, 0.8973571428571429, 0.6260588888888889]",0.4951456310679612,82,crossover,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CC(N)N=N)c1ccccc1S2,CN1CCN(CCC=C2c3ccccc3Sc3ccc(N)cc32)CC1
428,90,CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(N)N)cc32)CC1,"[0.6671533851636365, 0.40975, 0.685, 0.8893288888888894]",0.8478260869565217,82,mutation,[#6:1]>>[#7:1],CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)N)cc32)CC1
429,115,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CCC(N=N)N=N)c1ccccc1S2,"[0.5336303540848488, 0.8518900000000006, 0.7842857142857144, 0.7073244444444445]",0.5841584158415841,82,crossover,CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CC(N=N)N=N)c1ccccc1S2
430,2,N=CCc1ccc2c(c1)C(=CC(N)N=N)c1ccccc1S2,"[0.2518471742787879, 0.7651233333333337, 0.614857142857143, 0.5521866666666668]",0.3577981651376147,84,crossover,CN(N)S(=O)(=O)c1ccc2c(c1)C(=CC(N)N=N)c1ccccc1S2,N=CCCc1ccc2c(c1N)N(C(=O)N=N)c1ccccc1S2
431,38,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CCCOC(N=N)N=N)c1ccccc1S2,"[0.6245714591878792, 0.847573333333334, 0.8502142857142857, 0.7734577777777779]",0.5961538461538461,85,mutation,[*:1]~[*:2]>>[*:1]O[*:2],CN(C)S(=O)(=O)c1ccc2c(c1)C(=CCCC(N=N)N=N)c1ccccc1S2
432,97,N=Cc1ccc2c(c1)C(=CC(N)N=N)c1ccccc1S2,"[0.20937550741818187, 0.7327233333333337, 0.614857142857143, 0.5010533333333336]",0.35514018691588783,86,mutation,[*:1]~[D2]~[*:2]>>[*:1]-[*:2],N=CCc1ccc2c(c1)C(=CC(N)N=N)c1ccccc1S2
433,133,CN(N=N)S(=O)(=O)c1ccc2c(c1)C(=CCCN)c1ccccc1S2,"[0.4517791448969697, 0.666361666666667, 0.7115, 0.6428211111111114]",0.5816326530612245,86,mutation,[*;!H0:1]>>[*:1]-N,CCC=C1c2ccccc2Sc2ccc(S(=O)(=O)N(C)N=N)cc21
434,32,CN(P=N)S(=O)(=O)CCC(N=N)N=N,"[0.03951570067272719, 0.35828499999999996, 0.9546428571428572, 0.10988777777777782]",0.09009009009009007,86,crossover,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CCCC(N=N)N=N)c1ccccc1S2,CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)P=N)cc32)CC1
435,61,CN(N)S(=O)(=O)c1ccc2c(c1)C(=CCCN)c1ccccc1S2,"[0.4123996025696971, 0.4876500000000001, 0.6387142857142857, 0.6321511111111116]",0.6,86,crossover,CN1CCN(CCc2cc(S(=O)(=O)N(C)C)ccc2O)CC1,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CCCN)c1ccccc1S2
436,2,N=NC(N)C=C1c2ccccc2Sc2ccc(CN)cc21,"[0.21548353791515154, 0.6428950000000002, 0.6303571428571428, 0.501116666666667]",0.3679245283018868,86,mutation,[*:1]~[D2]~[*:2]>>[*:1]-[*:2],N=CCc1ccc2c(c1)C(=CC(N)N=N)c1ccccc1S2
437,133,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CCCOC(N)N=N)c1ccccc1S2,"[0.5851919168606061, 0.6688616666666669, 0.7774285714285715, 0.7627877777777781]",0.6138613861386139,87,crossover,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CCCOC(N=N)N=N)c1ccccc1S2,CN1CCN(CCC=C2c3ccccc3-c3ccc(N)cc32)CC1
438,121,NCc1ccc2c(c1)C(=CC(N)NN)c1ccccc1S2,"[0.22159156841212124, 0.38161666666666677, 0.6435, 0.525287777777778]",0.3679245283018868,87,mutation,[*:1]!-[*:2]>>[*:1]-[*:2],N=NC(N)C=C1c2ccccc2Sc2ccc(CN)cc21
439,2,N=NC(C=C1c2ccccc2Sc2ccc(CN)cc21)CN,"[0.2579552047757576, 0.6499783333333334, 0.6303571428571428, 0.5551944444444448]",0.3703703703703704,87,crossover,CCC=C1c2ccccc2Sc2ccc(S(=O)(=O)N(C)N=N)cc21,N=NC(N)C=C1c2ccccc2Sc2ccc(CN)cc21
440,61,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CNN)c1ccccc1S2,"[0.36992793570909105, 0.4590000000000001, 0.5387857142857143, 0.5809100000000004]",0.6021505376344086,88,crossover,CN(C)S(=O)(=O)c1ccc2c(c1)C(=CCCC(=N)O)c1ccccc1S2,NCc1ccc2c(c1)C(=CC(N)NN)c1ccccc1S2
